birth||name,year,salary,WAR
['1988-08-28 || 김강률'],2014,"6,000",-0.186
['1988-08-28 || 김강률'],2015,"6,200",0.472
['1988-08-28 || 김강률'],2016,"6,200",0.179
['1988-08-28 || 김강률'],2017,"6,200",2.328
['1988-08-28 || 김강률'],2018,"15,000",1.04
['1988-08-28 || 김강률'],2020,"15,000",-0.16
['1988-08-28 || 김강률'],2021,"15,000",2.492
['1988-08-28 || 김강률'],2022,"22,500",0.225
['1988-09-26 || 김정후'],2018,"3,500",0.355
['1988-09-26 || 김정후'],2019,"3,500",0.065
['1988-09-26 || 김정후'],2020,"3,500",-0.111
['1988-09-28 || 임태훈'],2008,"6,000",2.828
['1988-09-28 || 임태훈'],2009,"9,000",4.173
['1988-09-28 || 임태훈'],2010,"17,000",0.812
['1988-09-28 || 임태훈'],2011,"15,500",0.317
['1988-09-28 || 임태훈'],2012,"10,000",0.06
['1988-09-28 || 임태훈'],2013,"9,000",-0.212
['1988-09-28 || 임태훈'],2014,"7,500",-0.057
['1988-10-02 || 정진호'],2012,"2,600",-0.045
['1988-10-02 || 정진호'],2015,"5,200",-0.255
['1988-10-02 || 정진호'],2016,"5,200",0.234
['1988-10-02 || 정진호'],2017,"4,700",0.233
['1988-10-02 || 정진호'],2018,"8,500",0.602
['1988-10-02 || 정진호'],2019,"8,500",-0.503
['1988-10-02 || 정진호'],2020,"11,300",0.475
['1988-10-02 || 정진호'],2021,"12,000",0.249
['1988-10-14 || 켈리'],2016,"75,000",5.945
['1988-10-14 || 켈리'],2017,"85,000",5.06
['1988-10-14 || 켈리'],2018,"85,000",3.889
['1988-10-29 || 임치영'],2013,"2,400",-0.109
['1988-10-29 || 임치영'],2017,"2,400",-0.003
['1988-11-16 || 정영일'],2017,"4,000",-0.335
['1988-11-16 || 정영일'],2018,"3,000",-0.042
['1988-11-16 || 정영일'],2019,"3,000",1.172
['1988-11-16 || 정영일'],2020,"11,000",-0.253
['1988-11-16 || 정영일'],2021,"6,500",-0.025
['1988-11-21 || 김대우'],2014,"2,700",0.752
['1988-11-21 || 김대우'],2015,"2,700",0.854
['1988-11-21 || 김대우'],2016,"11,000",0.834
['1988-11-21 || 김대우'],2017,"15,000",-1.324
['1988-11-21 || 김대우'],2018,"12,000",-0.429
['1988-11-21 || 김대우'],2019,"12,000",0.087
['1988-11-21 || 김대우'],2020,"11,500",0.626
['1988-11-21 || 김대우'],2021,"11,500",-0.391
['1988-11-21 || 김대우'],2022,"12,000",0.202
['1988-11-24 || 이재곤'],2011,"6,000",-0.76
['1988-11-24 || 이재곤'],2012,"6,300",-0.156
['1988-11-24 || 이재곤'],2013,"5,300",-0.176
['1988-11-24 || 이재곤'],2015,"3,800",-0.06
['1988-12-01 || 스트레일리'],2021,"50,000",3.021
['1988-12-01 || 스트레일리'],2022,"50,000",1.816
['1988-12-01 || 이원재'],2008,"2,000",0.02
['1988-12-01 || 이원재'],2010,"2,400",-0.205
['1988-12-01 || 이원재'],2012,"2,400",-0.071
['1988-12-01 || 이원재'],2015,"2,800",-0.369
['1988-12-08 || 이승우'],2012,"2,400",-0.11
['1988-12-21 || 임현준'],2014,"3,300",0
['1988-12-21 || 임현준'],2015,"3,300",-0.249
['1988-12-21 || 임현준'],2016,"3,300",-0.129
['1988-12-21 || 임현준'],2017,"3,200",0.114
['1988-12-21 || 임현준'],2018,"3,500",0.641
['1988-12-21 || 임현준'],2019,"3,500",0.715
['1988-12-21 || 임현준'],2020,"11,000",1.049
['1988-12-21 || 임현준'],2021,"10,000",-0.063
['1988-12-30 || 루친스키'],2020,"100,000",5.595
['1988-12-30 || 루친스키'],2021,"100,000",4.483
['1988-12-30 || 루친스키'],2022,"160,000",4.376
['1989-01-02 || 이용찬'],2009,"2,400",0.923
['1989-01-02 || 이용찬'],2010,"5,900",1.187
['1989-01-02 || 이용찬'],2011,"5,900",2.224
['1989-01-02 || 이용찬'],2012,"10,200",4.068
['1989-01-02 || 이용찬'],2013,"17,700",0.073
['1989-01-02 || 이용찬'],2014,"14,500",1.676
['1989-01-02 || 이용찬'],2016,"14,500",0.256
['1989-01-02 || 이용찬'],2017,"18,000",1.229
['1989-01-02 || 이용찬'],2018,"23,500",3.913
['1989-01-02 || 이용찬'],2019,"23,500",1.347
['1989-01-02 || 이용찬'],2020,"42,000",-0.543
['1989-01-02 || 이용찬'],2021,"42,000",1.711
['1989-01-02 || 이용찬'],2022,"40,000",2.931
['1989-01-03 || 김성현'],2009,"2,300",0.107
['1989-01-03 || 김성현'],2010,"2,300",1.291
['1989-01-03 || 김성현'],2011,"2,300",0.759
['1989-01-10 || 미란다'],2022,"160,000",-0.214
['1989-01-17 || 명재철'],2013,,-0.062
['1989-02-04 || 최원제'],2009,"2,000",0.501
['1989-02-04 || 최원제'],2012,"3,300",0.033
['1989-02-04 || 최원제'],2013,"3,300",-0.02
['1989-02-04 || 최원제'],2017,"3,300",-0.068
['1989-02-04 || 최원제'],2018,"3,300",0.025
['1989-02-24 || 고영창'],2019,"2,800",1.193
['1989-02-24 || 고영창'],2020,"5,800",0.119
['1989-02-24 || 고영창'],2021,"5,800",-0.285
['1989-02-24 || 고영창'],2022,"4,200",0.795
['1989-02-28 || 채드벨'],2020,"40,000",0.162
['1989-03-10 || 박시영'],2016,"2,700",0.757
['1989-03-10 || 박시영'],2017,"5,000",-0.127
['1989-03-10 || 박시영'],2018,"6,300",-0.36
['1989-03-10 || 박시영'],2019,"6,300",1.05
['1989-03-10 || 박시영'],2020,"7,900",-0.341
['1989-03-10 || 박시영'],2021,"7,900",1.231
['1989-03-10 || 박시영'],2022,"12,000",0.195
['1989-03-20 || 진명호'],2011,"2,600",0.205
['1989-03-20 || 진명호'],2012,"3,800",0.665
['1989-03-20 || 진명호'],2013,"5,000",-0.071
['1989-03-20 || 진명호'],2017,"5,000",0.216
['1989-03-20 || 진명호'],2018,"3,300",1.186
['1989-03-20 || 진명호'],2019,"3,300",1.884
['1989-03-20 || 진명호'],2020,"12,500",-0.017
['1989-03-20 || 진명호'],2021,"12,500",0.253
['1989-03-20 || 진명호'],2022,"6,500",-0.053
['1989-03-23 || 이대은'],2020,"10,000",-0.246
['1989-03-23 || 이대은'],2021,"5,000",0.544
['1989-04-03 || 김기현'],2015,"3,300",0.805
['1989-04-11 || 진야곱'],2009,"2,600",0.481
['1989-04-11 || 진야곱'],2010,"2,500",0
['1989-04-11 || 진야곱'],2015,"6,000",-1.302
['1989-04-11 || 진야곱'],2016,"6,000",0.492
['1989-04-18 || 김종훈'],2017,"2,800",-0.123
['1989-04-26 || 최금강'],2014,"4,000",0.032
['1989-04-26 || 최금강'],2015,"9,200",1.812
['1989-04-26 || 최금강'],2016,"9,200",1.341
['1989-04-26 || 최금강'],2017,"14,000",-0.962
['1989-04-26 || 최금강'],2018,"12,500",-0.328
['1989-04-26 || 최금강'],2021,"10,000",0.405
['1989-04-29 || 하준호'],2010,"2,600",-0.434
['1989-04-29 || 하준호'],2014,"2,400",0.117
['1989-04-29 || 하준호'],2015,"2,400",0.157
['1989-04-29 || 하준호'],2016,"6,000",-0.442
['1989-04-29 || 하준호'],2017,"5,200",-1.286
['1989-04-29 || 하준호'],2018,"5,700",-0.22
['1989-04-29 || 하준호'],2019,"5,700",0.281
['1989-04-29 || 하준호'],2020,"4,500",-0.059
['1989-04-29 || 하준호'],2021,"4,500",-0.109
['1989-04-29 || 하준호'],2022,"5,000",-0.32
['1989-05-11 || 뷰캐넌'],2021,"60,000",4.551
['1989-05-11 || 뷰캐넌'],2022,"110,000",3.803
['1989-05-25 || 팻딘'],2018,"70,000",0.719
['1989-06-07 || 이형종'],2016,"2,700",-0.26
['1989-06-07 || 이형종'],2017,"6,000",2.706
['1989-06-07 || 이형종'],2018,"10,500",3.234
['1989-06-07 || 이형종'],2019,"10,500",4.314
['1989-06-07 || 이형종'],2020,"20,000",2.655
['1989-06-07 || 이형종'],2021,"20,000",0.791
['1989-06-07 || 이형종'],2022,"12,000",0.145
['1989-06-18 || 윤명준'],2013,"2,400",1.425
['1989-06-18 || 윤명준'],2014,"5,700",1.068
['1989-06-18 || 윤명준'],2015,"11,500",1.277
['1989-06-18 || 윤명준'],2016,"11,500",1.205
['1989-06-18 || 윤명준'],2019,"11,500",1.617
['1989-06-18 || 윤명준'],2020,"21,000",0.393
['1989-06-18 || 윤명준'],2021,"21,000",0.171
['1989-06-18 || 윤명준'],2022,"14,000",-0.709
['1989-06-20 || 전우엽'],2009,,0.17
['1989-06-20 || 전우엽'],2010,,0.252
['1989-07-04 || 박민석'],2009,"2,500",-0.153
['1989-07-04 || 박민석'],2016,"2,700",1.009
['1989-07-15 || 이범준'],2009,"3,000",0.108
['1989-07-15 || 이범준'],2010,"2,900",-0.537
['1989-07-15 || 이범준'],2011,"3,000",0.234
['1989-07-15 || 홍성민'],2013,"5,000",1.027
['1989-07-15 || 홍성민'],2014,"6,000",0.354
['1989-07-15 || 홍성민'],2015,"12,000",1.912
['1989-07-15 || 홍성민'],2016,"12,000",0.559
['1989-07-15 || 홍성민'],2018,"12,000",-0.095
['1989-07-15 || 홍성민'],2019,"12,000",0.202
['1989-07-15 || 홍성민'],2020,"10,000",1.389
['1989-07-15 || 홍성민'],2021,"10,000",0.949
['1989-07-16 || 임준섭'],2014,"6,000",1.057
['1989-07-16 || 임준섭'],2015,"6,000",0.19
['1989-07-16 || 임준섭'],2018,"6,000",0.162
['1989-07-16 || 임준섭'],2019,"6,000",0.172
['1989-07-16 || 임준섭'],2020,"8,800",-0.534
['1989-07-16 || 임준섭'],2021,"8,800",-0.684
['1989-07-16 || 임준섭'],2022,"4,000",0.107
['1989-07-20 || 김수완'],2011,"4,000",0.124
['1989-07-20 || 김수완'],2012,"4,300",0.509
['1989-07-20 || 김수완'],2013,"5,000",0.479
['1989-07-20 || 김수완'],2014,"7,000",-0.088
['1989-07-20 || 김수완'],2015,"7,000",-0.131
['1989-07-25 || 유창준'],2014,"2,600",-0.05
['1989-07-29 || 요키시'],2020,,5.528
['1989-07-29 || 요키시'],2021,,4.663
['1989-07-29 || 요키시'],2022,,5.677
['1989-08-06 || 손동욱'],2017,,0.041
['1989-08-17 || 송창현'],2014,"4,600",-0.077
['1989-08-17 || 송창현'],2016,"3,100",0.19
['1989-08-17 || 송창현'],2019,"3,100",0.025
['1989-09-12 || 민태호'],2014,,0.005
['1989-09-12 || 민태호'],2015,,0.125
['1989-09-12 || 민태호'],2016,,0.105
['1989-09-12 || 민태호'],2017,"3,300",0.051
['1989-09-12 || 민태호'],2018,"4,000",0.036
['1989-09-12 || 민태호'],2019,"3,600",0
['1989-09-19 || 최동환'],2010,"2,900",0
['1989-09-19 || 최동환'],2014,"2,500",-0.054
['1989-09-19 || 최동환'],2015,"3,500",-0.125
['1989-09-19 || 최동환'],2016,"3,500",0.559
['1989-09-19 || 최동환'],2017,"6,000",0.064
['1989-09-19 || 최동환'],2018,"6,500",0.678
['1989-09-19 || 최동환'],2019,"6,500",-0.176
['1989-09-19 || 최동환'],2020,"7,000",1.283
['1989-09-19 || 최동환'],2021,"7,000",-0.164
['1989-09-19 || 최동환'],2022,"6,000",0.689
['1989-09-21 || 박지훈'],2013,"6,500",-0.792
['1989-09-21 || 박지훈'],2017,"5,000",-0.124
['1989-09-25 || 윌슨'],2019,"80,000",3.401
['1989-09-25 || 윌슨'],2020,"90,000",1.098
['1989-10-02 || 조성운'],2019,"2,700",-0.038
['1989-10-02 || 조성운'],2020,"2,700",0.229
['1989-10-04 || 켈리'],2020,"90,000",4.26
['1989-10-04 || 켈리'],2021,"90,000",4.962
['1989-10-04 || 켈리'],2022,"90,000",5.189
['1989-10-11 || 최성훈'],2013,"5,200",-0.019
['1989-10-11 || 최성훈'],2016,"3,500",-0.379
['1989-10-11 || 최성훈'],2017,"4,500",0.299
['1989-10-11 || 최성훈'],2018,"6,000",0.456
['1989-10-11 || 최성훈'],2020,"4,700",0.761
['1989-10-11 || 최성훈'],2021,"4,700",0.918
['1989-10-11 || 최성훈'],2022,"10,500",0.885
['1989-10-22 || 노성호'],2014,"4,300",0.82
['1989-10-22 || 노성호'],2015,"5,500",-0.726
['1989-10-22 || 노성호'],2018,"4,500",-0.24
['1989-10-22 || 노성호'],2019,"4,500",-0.264
['1989-10-22 || 노성호'],2020,"4,000",0.335
['1989-10-22 || 노성호'],2021,"4,000",0.21
['1989-10-22 || 노성호'],2022,"5,800",0.023
['1989-11-11 || 한희'],2010,"3,200",-0.267
['1989-11-11 || 한희'],2011,"3,400",1.851
['1989-11-11 || 한희'],2012,"7,500",0.067
['1989-11-18 || 류원석'],2021,"3,000",0.003
['1989-11-18 || 신재영'],2017,"11,000",2.339
['1989-11-18 || 신재영'],2018,"14,000",-0.365
['1989-11-18 || 신재영'],2019,"14,000",0.367
['1989-11-18 || 신재영'],2020,"14,000",-0.301
['1989-11-18 || 신재영'],2021,"14,000",0.051
['1989-11-18 || 신재영'],2022,"4,000",-0.167
['1989-11-28 || 문승원'],2013,"2,400",-0.015
['1989-11-28 || 문승원'],2016,"2,900",-0.073
['1989-11-28 || 문승원'],2017,"4,400",1.667
['1989-11-28 || 문승원'],2018,"9,000",2.412
['1989-11-28 || 문승원'],2019,"9,000",2.887
['1989-11-28 || 문승원'],2020,"25,700",3.822
['1989-11-28 || 문승원'],2021,"25,700",1.329
['1989-11-28 || 문승원'],2022,"160,000",0.009
['1989-11-28 || 산체스'],2019,"85,000",5.926
['1990-01-16 || 서폴드'],2020,,1.297
['1990-01-26 || 정찬헌'],2009,"3,000",0.754
['1990-01-26 || 정찬헌'],2013,"3,000",0.004
['1990-01-26 || 정찬헌'],2014,"3,200",1.296
['1990-01-26 || 정찬헌'],2015,"5,100",0.547
['1990-01-26 || 정찬헌'],2016,"5,100",0.276
['1990-01-26 || 정찬헌'],2017,"4,500",-0.16
['1990-01-26 || 정찬헌'],2018,"9,500",1.159
['1990-01-26 || 정찬헌'],2019,"9,500",0.035
['1990-01-26 || 정찬헌'],2020,"13,000",1.497
['1990-01-26 || 정찬헌'],2021,"13,000",1.675
['1990-01-26 || 정찬헌'],2022,"13,000",-0.237
['1990-02-12 || 박진우'],2018,"2,700",0.691
['1990-02-12 || 박진우'],2019,"2,700",3.817
['1990-02-12 || 박진우'],2020,"16,000",0.129
['1990-02-12 || 박진우'],2021,"11,500",0.357
['1990-02-13 || 홍상삼'],2010,"5,700",0.189
['1990-02-13 || 홍상삼'],2011,"6,300",-0.329
['1990-02-13 || 홍상삼'],2012,"5,000",2.831
['1990-02-13 || 홍상삼'],2013,"11,500",1.902
['1990-02-13 || 홍상삼'],2014,"16,000",-0.25
['1990-02-13 || 홍상삼'],2016,"22,000",0.142
['1990-02-13 || 홍상삼'],2017,"12,500",-0.377
['1990-02-13 || 홍상삼'],2018,"9,000",0.246
['1990-02-13 || 홍상삼'],2019,"9,000",0.037
['1990-02-13 || 홍상삼'],2020,"4,000",0.947
['1990-02-13 || 홍상삼'],2021,"4,000",0.511
['1990-02-13 || 홍상삼'],2022,"10,000",-0.103
['1990-02-15 || 노진용'],2014,"2,600",-0.041
['1990-02-16 || 강장산'],2016,"3,000",-0.08
['1990-02-16 || 강장산'],2017,"3,000",0.268
['1990-03-07 || 박상혁'],2016,"2,400",0.004
['1990-03-19 || 장민재'],2011,,-0.043
['1990-03-19 || 장민재'],2015,"3,700",-0.204
['1990-03-19 || 장민재'],2016,"3,700",2.411
['1990-03-19 || 장민재'],2017,"8,100",-0.94
['1990-03-19 || 장민재'],2018,"7,100",1.145
['1990-03-19 || 장민재'],2019,"7,100",0.159
['1990-03-19 || 장민재'],2020,"11,000",-0.189
['1990-03-19 || 장민재'],2021,"11,000",0.32
['1990-03-19 || 장민재'],2022,"7,600",2.375
['1990-03-30 || 이성민'],2014,"4,200",0.381
['1990-03-30 || 이성민'],2015,"4,200",0.649
['1990-03-30 || 이성민'],2016,"4,200",-0.418
['1990-04-01 || 정수민'],2017,"3,700",0.005
['1990-04-01 || 정수민'],2018,"4,200",0.135
['1990-04-01 || 정수민'],2019,"4,200",-0.84
['1990-04-01 || 정수민'],2020,"4,200",1.008
['1990-04-01 || 정수민'],2021,"3,600",-0.266
['1990-04-16 || 임정호'],2016,"7,700",-0.027
['1990-04-16 || 임정호'],2017,"8,700",0.289
['1990-04-16 || 임정호'],2019,"8,700",0.08
['1990-04-16 || 임정호'],2020,"9,200",0.641
['1990-04-16 || 임정호'],2021,"9,200",0.268
['1990-04-16 || 임정호'],2022,"10,500",0.534
['1990-04-27 || 브룩스'],2021,"100,000",2.064
['1990-05-14 || 장영석'],2010,,0.166
['1990-05-14 || 장영석'],2011,"3,800",-0.33
['1990-05-14 || 장영석'],2012,"3,300",-0.221
['1990-05-14 || 장영석'],2015,"3,300",-0.104
['1990-05-14 || 장영석'],2016,"3,300",-0.079
['1990-05-14 || 장영석'],2017,"3,600",0.818
['1990-05-14 || 장영석'],2018,"6,000",0.208
['1990-05-14 || 장영석'],2019,"6,000",0.838
['1990-05-14 || 장영석'],2020,"7,500",-0.551
['1990-05-16 || 조근종'],2019,"2,700",-0.065
['1990-05-19 || 김태훈'],2011,"2,400",0.318
['1990-05-19 || 김태훈'],2012,"2,800",-0.212
['1990-05-19 || 김태훈'],2015,"2,700",-0.032
['1990-05-19 || 김태훈'],2016,"2,700",0.266
['1990-05-19 || 김태훈'],2017,"2,800",-0.151
['1990-05-19 || 김태훈'],2018,"4,000",2.262
['1990-05-19 || 김태훈'],2019,"4,000",1.048
['1990-05-19 || 김태훈'],2020,"24,000",-0.444
['1990-05-19 || 김태훈'],2021,"24,000",0.053
['1990-05-19 || 김태훈'],2022,"15,000",-0.264
['1990-05-24 || 폰트'],2022,"110,000",5.185
['1990-06-04 || 전인환'],2018,"2,700",0.102
['1990-06-09 || 조승수'],2010,"2,400",-0.141
['1990-06-09 || 조승수'],2011,"3,000",-0.044
['1990-06-09 || 조승수'],2015,"2,900",-0.009
['1990-06-09 || 조승수'],2016,"2,900",-0.174
['1990-06-09 || 조승수'],2017,"2,900",0
['1990-06-12 || 구승민'],2015,"2,900",-0.583
['1990-06-12 || 구승민'],2018,"3,400",2.197
['1990-06-12 || 구승민'],2019,"3,400",-0.835
['1990-06-12 || 구승민'],2020,"8,000",1.94
['1990-06-12 || 구승민'],2021,"8,000",1.268
['1990-06-12 || 구승민'],2022,"18,100",2.419
['1990-06-23 || 고원준'],2011,"5,500",2.307
['1990-06-23 || 고원준'],2012,"11,000",0.54
['1990-06-23 || 고원준'],2013,"9,000",0.231
['1990-06-23 || 고원준'],2016,"9,000",0.336
['1990-06-23 || 고원준'],2017,"9,000",-0.378
['1990-06-24 || 성영훈'],2010,"2,500",0.251
['1990-06-24 || 성영훈'],2017,"2,700",0.052
['1990-07-03 || 이태양'],2013,"2,400",-0.021
['1990-07-03 || 이태양'],2014,"3,000",2.157
['1990-07-03 || 이태양'],2016,"6,500",2.385
['1990-07-03 || 이태양'],2017,"8,300",-0.308
['1990-07-03 || 이태양'],2018,"7,300",2.619
['1990-07-03 || 이태양'],2019,"7,300",-0.387
['1990-07-03 || 이태양'],2020,"7,300",0.572
['1990-07-03 || 이태양'],2021,"14,000",0.164
['1990-07-03 || 이태양'],2022,"12,000",2.011
['1990-07-06 || 정용운'],2010,"2,500",-0.253
['1990-07-06 || 정용운'],2016,"2,800",-0.13
['1990-07-06 || 정용운'],2017,"3,100",-0.032
['1990-07-06 || 정용운'],2018,"7,500",0.061
['1990-07-06 || 정용운'],2020,"7,000",-0.096
['1990-07-10 || 강윤구'],2010,,-0.103
['1990-07-10 || 강윤구'],2011,"3,000",0.72
['1990-07-10 || 강윤구'],2012,"3,800",1.508
['1990-07-10 || 강윤구'],2013,"6,700",2.553
['1990-07-10 || 강윤구'],2014,"10,500",-0.739
['1990-07-10 || 강윤구'],2016,"10,500",-0.094
['1990-07-10 || 강윤구'],2017,"8,000",0.718
['1990-07-10 || 강윤구'],2018,"8,500",-0.107
['1990-07-10 || 강윤구'],2019,"8,500",0.44
['1990-07-10 || 강윤구'],2020,"15,500",-0.065
['1990-07-10 || 강윤구'],2021,"15,500",-0.329
['1990-07-10 || 강윤구'],2022,"7,300",-0.072
['1990-07-31 || 최성민'],2010,,0.462
['1990-07-31 || 최성민'],2011,"3,500",0.247
['1990-08-22 || 카펜터'],2022,"35,000",0.642
['1990-09-12 || 박민규'],2010,"2,800",0.09
['1990-09-12 || 박민규'],2011,"2,800",-0.098
['1990-09-12 || 박민규'],2016,"2,700",0.135
['1990-09-16 || 김재윤'],2016,"7,200",1.02
['1990-09-16 || 김재윤'],2017,"9,000",0.382
['1990-09-16 || 김재윤'],2018,"11,000",1.383
['1990-09-16 || 김재윤'],2019,"11,000",1.66
['1990-09-16 || 김재윤'],2020,"12,000",2.223
['1990-09-16 || 김재윤'],2021,"12,000",3.077
['1990-09-16 || 김재윤'],2022,"28,000",2.323
['1990-09-30 || 허준혁'],2011,"3,000",-0.155
['1990-09-30 || 허준혁'],2012,"4,500",0.122
['1990-09-30 || 허준혁'],2014,"4,700",-0.151
['1990-09-30 || 허준혁'],2015,"7,500",0.799
['1990-09-30 || 허준혁'],2016,"7,500",0.327
['1990-09-30 || 허준혁'],2018,"7,500",-0.283
['1990-10-04 || 이재학'],2013,"5,000",4.442
['1990-10-04 || 이재학'],2014,"12,500",3.815
['1990-10-04 || 이재학'],2015,"20,000",2.357
['1990-10-04 || 이재학'],2016,"20,000",2.228
['1990-10-04 || 이재학'],2017,"20,000",-0.355
['1990-10-04 || 이재학'],2018,"19,000",2.666
['1990-10-04 || 이재학'],2019,"19,000",1.7
['1990-10-04 || 이재학'],2020,"27,500",-0.498
['1990-10-04 || 이재학'],2021,"27,500",0.526
['1990-10-04 || 이재학'],2022,"18,000",-0.144
['1990-10-08 || 윤강민'],2015,"2,700",-0.195
['1990-10-08 || 윤강민'],2018,"2,700",-0.278
['1990-10-08 || 윤강민'],2019,"2,700",-0.203
['1990-10-08 || 윤강민'],2020,"2,700",-0.162
['1990-10-14 || 쿠에바스'],2020,"60,000",2.638
['1990-10-14 || 쿠에바스'],2021,"60,000",1.943
['1990-10-14 || 쿠에바스'],2022,"80,000",0.326
['1990-10-23 || 강지광'],2015,"2,700",-0.18
['1990-10-23 || 강지광'],2016,"2,700",-0.353
['1990-10-23 || 강지광'],2017,"3,000",-0.055
['1990-10-23 || 강지광'],2018,"3,000",-0.213
['1990-10-23 || 강지광'],2019,"3,000",0.293
['1990-10-23 || 강지광'],2020,"4,800",-0.001
['1990-10-23 || 강지광'],2021,"3,000",-0.126
['1990-10-29 || 하재훈'],2020,"15,000",-0.624
['1990-10-29 || 하재훈'],2021,"15,000",0.302
['1990-10-29 || 하재훈'],2022,"5,300",0
['1990-11-04 || 이상민'],2014,"2,600",-0.015
['1990-11-04 || 이상민'],2015,"3,000",-0.452
['1990-11-04 || 이상민'],2018,"4,200",0.222
['1990-11-04 || 이상민'],2020,"4,200",0.048
['1990-11-04 || 이상민'],2021,"3,200",0.131
['1990-11-04 || 이상민'],2022,"5,500",0.724
['1990-12-14 || 안성무'],2018,"2,800",-0.034
['1990-12-18 || 정인욱'],2011,"4,000",2.005
['1990-12-18 || 정인욱'],2012,"7,000",0.639
['1990-12-18 || 정인욱'],2015,"6,000",-0.605
['1990-12-18 || 정인욱'],2016,"6,000",-0.366
['1990-12-18 || 정인욱'],2017,"7,200",-0.61
['1990-12-18 || 정인욱'],2018,"5,700",0.485
['1990-12-18 || 정인욱'],2019,"5,700",-0.153
['1990-12-18 || 정인욱'],2020,"5,000",-0.031
['1990-12-18 || 정인욱'],2021,"3,000",-0.022
['1990-12-24 || 손정욱'],2014,"3,300",1.001
['1990-12-24 || 손정욱'],2015,"6,600",-0.05
['1990-12-24 || 손정욱'],2020,"6,600",0.074
['1990-12-24 || 손정욱'],2021,"4,600",-0.019
['1991-02-05 || 장민익'],2011,"2,400",0.043
['1991-02-05 || 장민익'],2014,"2,700",0.156
['1991-02-05 || 장민익'],2015,"2,800",-0.485
['1991-02-05 || 장민익'],2017,"2,700",0.094
['1991-02-05 || 장민익'],2018,"2,700",-0.215
['1991-02-28 || 김경태'],2012,"2,400",-0.021
['1991-02-28 || 김경태'],2013,"2,400",-0.178
['1991-02-28 || 김경태'],2016,"3,000",0.033
['1991-02-28 || 김경태'],2017,"3,200",0.595
['1991-02-28 || 김경태'],2018,"4,000",-0.133
['1991-02-28 || 김경태'],2019,"4,000",0.157
['1991-04-02 || 임정우'],2012,"2,600",0.075
['1991-04-02 || 임정우'],2013,"3,500",0.687
['1991-04-02 || 임정우'],2014,"6,500",1.661
['1991-04-02 || 임정우'],2015,"12,500",1.458
['1991-04-02 || 임정우'],2016,"12,500",2.055
['1991-04-02 || 임정우'],2017,"22,000",0.438
['1991-04-02 || 임정우'],2018,"14,000",0.036
['1991-05-08 || 김대유'],2017,"2,700",-0.077
['1991-05-08 || 김대유'],2019,"2,700",0.691
['1991-05-08 || 김대유'],2020,"4,500",-0.208
['1991-05-08 || 김대유'],2021,"4,500",2.085
['1991-05-08 || 김대유'],2022,"12,500",1.387
['1991-06-18 || 이인복'],2015,"2,900",-0.481
['1991-06-18 || 이인복'],2019,"2,900",-0.636
['1991-06-18 || 이인복'],2020,"3,000",0.972
['1991-06-18 || 이인복'],2021,"3,000",1.311
['1991-06-18 || 이인복'],2022,"8,500",1.586
['1991-06-21 || 안승민'],2011,"3,600",0.566
['1991-06-21 || 안승민'],2012,"6,600",1.043
['1991-06-21 || 안승민'],2013,"10,600",-0.265
['1991-07-12 || 유경국'],2016,"2,700",0.023
['1991-07-19 || 정대현'],2011,"2,500",-0.043
['1991-07-19 || 정대현'],2012,"2,500",-0.04
['1991-07-19 || 정대현'],2013,"3,400",-0.351
['1991-07-19 || 정대현'],2014,"2,700",-0.134
['1991-07-19 || 정대현'],2015,"6,300",1.101
['1991-07-19 || 정대현'],2016,"6,300",-0.56
['1991-07-19 || 정대현'],2017,"6,300",-0.228
['1991-07-19 || 정대현'],2020,"6,300",-0.078
['1991-07-23 || 황인준'],2019,"2,800",0.011
['1991-07-23 || 황인준'],2020,"3,700",0.078
['1991-07-29 || 배민관'],2017,"3,000",-0.073
['1991-07-29 || 배민관'],2018,"3,000",0.341
['1991-08-13 || 박종훈'],2012,"2,500",-0.19
['1991-08-13 || 박종훈'],2015,"7,000",1.169
['1991-08-13 || 박종훈'],2016,"7,000",0.694
['1991-08-13 || 박종훈'],2017,"10,000",3.485
['1991-08-13 || 박종훈'],2018,"20,000",3.379
['1991-08-13 || 박종훈'],2019,"20,000",2.096
['1991-08-13 || 박종훈'],2020,"29,000",1.898
['1991-08-13 || 박종훈'],2021,"29,000",1.611
['1991-08-13 || 박종훈'],2022,"180,000",-0.56
['1991-09-01 || 김선기'],2019,"2,700",0.37
['1991-09-01 || 김선기'],2020,"2,700",0.625
['1991-09-01 || 김선기'],2021,"2,700",-0.508
['1991-09-01 || 김선기'],2022,"2,700",-0.202
['1991-09-04 || 심규범'],2015,"2,400",-0.032
['1991-09-04 || 심규범'],2018,"2,400",0.028
['1991-09-12 || 임규빈'],2021,,-0.161
['1991-09-16 || 고영표'],2016,"4,400",0.47
['1991-09-16 || 고영표'],2017,"5,200",2.459
['1991-09-16 || 고영표'],2018,"11,500",1.802
['1991-09-16 || 고영표'],2021,"12,000",5.238
['1991-09-16 || 고영표'],2022,"30,000",4.497
['1991-09-20 || 심동섭'],2011,"2,500",1.521
['1991-09-20 || 심동섭'],2012,"7,500",-0.353
['1991-09-20 || 심동섭'],2013,"4,500",0.318
['1991-09-20 || 심동섭'],2014,"5,000",1.069
['1991-09-20 || 심동섭'],2015,"14,000",0.545
['1991-09-20 || 심동섭'],2016,"14,000",-0.238
['1991-09-20 || 심동섭'],2017,"11,000",0.194
